# Program:featureCounts v2.0.3; Command:"featureCounts" "-g" "gene_id" "-a" "/content/GCF_000146045.2_R64_genomic.gtf" "-o" "output_featurecounts.txt" "SRR941816.bam" "SRR941817.bam" "SRR941818.bam" "SRR941819.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR941816.bam	SRR941817.bam	SRR941818.bam	SRR941819.bam
gene-YOL092W	NC_001147.6	144204	145130	+	927	209	207	269	971
gene-YOL091W	NC_001147.6	145334	147163	+	1830	11	26	15	99
gene-YOL090W	NC_001147.6	147382	150276	+	2895	33	138	20	62
gene-YOL089C	NC_001147.6	150398	153490	-	3093	181	160	93	267
gene-YOL088C	NC_001147.6	153912	154745	-	834	551	442	61	181
gene-YOL087C	NC_001147.6	155287	158637	-	3351	907	804	41	175
gene-YOL086W-A	NC_001147.6	159173	159445	+	273	389	477	38	145
gene-YOL086C	NC_001147.6	159548	160594	-	1047	34792	41158	4320	15454
gene-YOL085C	NC_001147.6	161673	162014	-	342	57	28	1	7
gene-YOL084W	NC_001147.6	162356	165331	+	2976	2619	689	184	474
gene-YOL083W	NC_001147.6	165714	166952	+	1239	4118	1715	53	44
gene-YOL082W	NC_001147.6	168727	169974	+	1248	3602	2270	61	157
gene-YOL081W	NC_001147.6	171070	180309	+	9240	6003	6383	160	469
gene-YOL080C	NC_001147.6	180558	181427	-	870	16	17	248	844
gene-YOL078W	NC_001147.6	181682	185212	+	3531	368	385	103	250
gene-YOL077W-A	NC_001147.6	185438	185644	+	207	948	1626	73	229
gene-YOL077C	NC_001147.6	185848	186723	-	876	138	329	983	3628
gene-YOL076W	NC_001147.6	187024	189414	+	2391	87	121	78	324
gene-YOL075C	NC_001147.6	189658	193542	-	3885	377	412	57	181
gene-YOL073C	NC_001147.6	193832	194800	-	969	871	585	48	213
gene-YOL072W	NC_001147.6	194970	196337	+	1368	231	221	47	314
gene-YOL071W	NC_001147.6	196507	196995	+	489	601	894	26	99
gene-YOL070C	NC_001147.6	197220	198725	-	1506	439	583	48	198
gene-YOL069W	NC_001147.6	198942	200297	+	1356	188	242	29	109
gene-YOL068C	NC_001147.6	200368	201879	-	1512	925	1000	377	1091
gene-YOL067C	NC_001147.6	201985	202518	-	534	352	306	62	166
gene-YOL066C	NC_001147.6	202696	204471	-	1776	79	108	185	763
gene-YOL065C	NC_001147.6	204731	205885	-	1155	259	324	10	19
gene-YOL064C	NC_001147.6	206103	207176	-	1074	160	323	139	611
gene-YOL063C	NC_001147.6	207392	210265	-	2874	226	236	35	177
gene-YOL062C	NC_001147.6	210520	211995	-	1476	484	1071	129	626
gene-YOL061W	NC_001147.6	212244	213734	+	1491	311	518	469	1571
gene-YOL060C	NC_001147.6	214017	216137	-	2121	1076	908	76	308
gene-YOL059W	NC_001147.6	217126	218448	+	1323	614	1336	351	1371
gene-YOL058W	NC_001147.6	219211	220473	+	1263	448	2755	201	628
gene-YOL057W	NC_001147.6	220767	222902	+	2136	282	517	30	271
gene-YOL056W	NC_001147.6	223268	224179	+	912	16	59	40	174
gene-YOL055C	NC_001147.6	224420	226075	-	1656	251	433	48	224
gene-YNCO0004C	NC_001147.6	226611	226681	-	71	0	0	0	0
gene-YNCO0005W	NC_001147.6	228331	228404	+	74	0	0	0	0
gene-YOL054W	NC_001147.6	228614	229834	+	1221	352	290	51	195
gene-YOL053W	NC_001147.6	230085	231272	+	1188	151	287	7	39
gene-YOL052C-A	NC_001147.6	231570	231755	-	186	18550	5609	176	173
gene-YOL052C	NC_001147.6	232446	233636	-	1191	176	521	132	429
gene-YNCO0006W	NC_001147.6	234346	234546	+	201	16	20	0	1
gene-YOL051W	NC_001147.6	234940	238185	+	3246	3340	2266	210	628
gene-YOL049W	NC_001147.6	238619	240094	+	1476	483	746	41	257
gene-YOL048C	NC_001147.6;NC_001147.6	240204;241026	240947;241310	-;-	1029	1178	737	18	65
gene-YOL047C	NC_001147.6;NC_001147.6	241614;242505	242441;242747	-;-	1071	101	38	21	25
gene-YOL045W	NC_001147.6	243497	246802	+	3306	217	48	174	393
gene-YOL044W	NC_001147.6	247150	248301	+	1152	1040	568	56	123
gene-YOL043C	NC_001147.6	248392	249534	-	1143	341	290	71	247
gene-YOL042W	NC_001147.6	249825	250916	+	1092	287	325	68	303
gene-YOL041C	NC_001147.6	251267	252646	-	1380	77	172	1195	4271
gene-YOL040C	NC_001147.6	253149	253577	-	429	2177	4362	4302	16806
gene-YOL039W	NC_001147.6	254297	254617	+	321	391	1901	2044	8525
gene-YOL038C-A	NC_001147.6	254926	255021	-	96	19	11	0	3
gene-YOL038W	NC_001147.6	255337	256101	+	765	1512	2271	137	773
gene-YOL036W	NC_001147.6	256745	259030	+	2286	1490	1024	290	1104
gene-YNCO0007W	NC_001147.6	259489	259578	+	90	3	4	0	3
gene-YOL034W	NC_001147.6	259923	263204	+	3282	185	255	27	162
gene-YOL033W	NC_001147.6	263475	265085	+	1611	38	132	14	66
gene-YOL032W	NC_001147.6	265429	266169	+	741	1797	3803	21	112
gene-YOL031C	NC_001147.6	266264	267529	-	1266	182	294	61	295
gene-YOL030W	NC_001147.6	268187	269641	+	1455	2005	3157	559	1786
gene-YOL029C	NC_001147.6	269815	270420	-	606	24	67	52	152
gene-YOL028C	NC_001147.6	270633	271370	-	738	23	56	30	146
gene-YOL027C	NC_001147.6	272003	273724	-	1722	1457	1404	272	939
gene-YOL026C	NC_001147.6	274012	274353	-	342	618	396	32	186
gene-YNCO0008W	NC_001147.6;NC_001147.6	274673;274729	274709;274773	+;+	82	0	0	0	0
gene-YOL025W	NC_001147.6	274957	276939	+	1983	851	464	48	157
gene-YOL024W	NC_001147.6	277086	277604	+	519	13	11	2	6
gene-YOL023W	NC_001147.6	278056	280086	+	2031	449	687	35	144
gene-YOL022C	NC_001147.6	280272	281498	-	1227	346	476	286	992
gene-YNCO0009W	NC_001147.6	282164	282234	+	71	1	1	0	0
gene-YOL021C	NC_001147.6	282421	285426	-	3006	287	365	391	1304
gene-YOL020W	NC_001147.6	286172	287950	+	1779	187	264	241	748
gene-YNCO0010W	NC_001147.6;NC_001147.6	288192;288245	288230;288280	+;+	75	0	0	0	0
gene-YOL019W-A	NC_001147.6	288420	288572	+	153	0	0	0	0
gene-YOL019W	NC_001147.6	288898	290553	+	1656	306	269	20	87
gene-YOL018C	NC_001147.6	290881	292074	-	1194	550	572	24	80
gene-YOL017W	NC_001147.6	292529	294673	+	2145	24	246	3	7
gene-YOL016C	NC_001147.6	294777	296120	-	1344	3893	5752	48	221
gene-YOL015W	NC_001147.6	297078	298838	+	1761	33	20	3	10
gene-YOL014W	NC_001147.6	299693	300067	+	375	65	170	11	58
gene-YOL013W-A	NC_001147.6	301047	301238	+	192	1	0	3	12
gene-YNCO0011W	NC_001147.6;NC_001147.6	301097;301163	301132;301198	+;+	72	0	0	0	0
gene-YOL013C	NC_001147.6	301380	303035	-	1656	519	524	33	143
gene-YOL012C	NC_001147.6	303579	303983	-	405	356	471	41	187
gene-YOL011W	NC_001147.6	305349	307409	+	2061	262	309	226	858
gene-YOL010W	NC_001147.6	307938	309041	+	1104	123	108	408	1433
gene-YOL009C	NC_001147.6	309324	310139	-	816	316	259	22	122
gene-YOL008W	NC_001147.6	310312	310935	+	624	73	198	14	73
gene-YOL007C	NC_001147.6	311342	312367	-	1026	101	261	16	236
gene-YOL006C	NC_001147.6	313078	315387	-	2310	379	391	339	1060
gene-YOL005C	NC_001147.6	315813	316175	-	363	182	269	57	243
gene-YOL004W	NC_001147.6	316938	321548	+	4611	721	959	181	595
gene-YOL003C	NC_001147.6	321858	322994	-	1137	93	165	21	93
gene-YOL002C	NC_001147.6	323411	324364	-	954	418	563	150	407
gene-YOL001W	NC_001147.6	325249	326130	+	882	263	133	45	246
gene-YOR001W	NC_001147.6	326832	329033	+	2202	914	733	405	1344
gene-YOR002W	NC_001147.6	329417	331051	+	1635	507	492	70	277
gene-YOR003W	NC_001147.6	331455	332891	+	1437	168	185	21	69
gene-YOR004W	NC_001147.6	333592	334356	+	765	52	82	381	1294
gene-YOR005C	NC_001147.6	334509	337343	-	2835	583	414	97	327
gene-YOR006C	NC_001147.6	337680	338621	-	942	285	334	311	989
gene-YOR007C	NC_001147.6	338938	339978	-	1041	8230	10960	472	1804
gene-YNCO0012C	NC_001147.6	340299	340371	-	73	0	0	0	0
gene-YOR008C	NC_001147.6	341278	342414	-	1137	1229	762	152	506
gene-YOR008C-A	NC_001147.6	342857	343081	-	225	10	6	1	1
gene-YOR009W	NC_001147.6	344335	345798	+	1464	96	54	16	44
gene-YOR010C	NC_001147.6	346195	346950	-	756	182	108	36	87
gene-YOR011W	NC_001147.6	349679	353863	+	4185	120	125	53	143
gene-YNCO0013C	NC_001147.6	354041	354113	-	73	0	0	0	0
gene-YOR011W-A	NC_001147.6	355652	355858	+	207	4	0	0	1
gene-YOR012W	NC_001147.6	356543	356956	+	414	22	21	36	85
gene-YOR014W	NC_001147.6	357674	359947	+	2274	1699	1391	219	739
gene-YOR015W	NC_001147.6	359993	360352	+	360	124	170	29	150
gene-YOR016C	NC_001147.6	360461	361084	-	624	369	595	44	168
gene-YOR017W	NC_001147.6	361412	363814	+	2403	130	206	43	152
gene-YOR018W	NC_001147.6	364369	366882	+	2514	531	235	15	78
gene-YOR019W	NC_001147.6	368127	370319	+	2193	2457	520	25	44
gene-YOR020C	NC_001147.6	370524	370844	-	321	5639	12366	249	1091
gene-YOR020W-A	NC_001147.6	371685	371957	+	273	2362	2169	68	243
gene-YOR021C	NC_001147.6	372798	373439	-	642	237	440	319	1087
gene-YOR022C	NC_001147.6	373710	375857	-	2148	372	274	39	144
gene-YOR023C	NC_001147.6	376012	377712	-	1701	1308	1092	124	434
gene-YOR025W	NC_001147.6	378219	379562	+	1344	158	140	11	105
gene-YOR026W	NC_001147.6	379781	380806	+	1026	61	180	33	166
gene-YOR027W	NC_001147.6	381053	382822	+	1770	18351	19286	293	973
gene-YOR028C	NC_001147.6	383533	384420	-	888	412	158	50	247
gene-YOR029W	NC_001147.6	384600	384935	+	336	1	0	0	6
gene-YOR030W	NC_001147.6	386825	388684	+	1860	614	293	86	286
gene-YOR032C	NC_001147.6	389771	391075	-	1305	1574	1653	93	184
gene-YOR032W-A	NC_001147.6	392176	392376	+	201	8	1	1	6
gene-YOR033C	NC_001147.6	392416	394524	-	2109	42	116	44	197
gene-YOR034C	NC_001147.6	394837	397086	-	2250	257	209	56	145
gene-YOR034C-A	NC_001147.6	397426	397668	-	243	43	36	1	7
gene-YOR035C	NC_001147.6	397735	400104	-	2370	1923	1477	46	138
gene-YOR036W	NC_001147.6	400348	401214	+	867	4769	3676	99	289
gene-YOR037W	NC_001147.6	401555	402655	+	1101	244	416	42	133
gene-YOR038C	NC_001147.6	402761	405388	-	2628	92	204	59	225
gene-YOR039W	NC_001147.6	405768	406544	+	777	443	623	203	656
gene-YOR040W	NC_001147.6	407064	407921	+	858	1121	585	52	154
gene-YNCO0014C	NC_001147.6	407948	408134	-	187	151	121	12	38
gene-YOR042W	NC_001147.6	408425	409660	+	1236	3272	3582	121	525
gene-YNCO0015C	NC_001147.6	409765	409864	-	100	30	42	2	10
gene-YOR043W	NC_001147.6	410870	412330	+	1461	802	941	243	887
gene-YOR044W	NC_001147.6	413007	413480	+	474	261	111	80	337
gene-YOR045W	NC_001147.6	413852	414037	+	186	280	803	43	194
gene-YOR046C	NC_001147.6	414459	415907	-	1449	352	542	457	1699
gene-YOR047C	NC_001147.6	416347	417681	-	1335	17	20	152	367
gene-YOR048C	NC_001147.6	418630	421650	-	3021	404	418	280	823
gene-YOR049C	NC_001147.6	422668	423732	-	1065	633	398	135	441
gene-YOR051C	NC_001147.6	424846	426084	-	1239	104	328	572	1624
gene-YOR052C	NC_001147.6	426772	427224	-	453	1204	1773	139	447
gene-YOR054C	NC_001147.6	427833	429857	-	2025	1318	654	88	352
gene-YOR056C	NC_001147.6	430247	431626	-	1380	660	758	547	1807
gene-YOR057W	NC_001147.6	432186	433373	+	1188	635	602	186	650
gene-YOR058C	NC_001147.6	433688	436345	-	2658	257	302	54	185
gene-YNCO0016W	NC_001147.6;NC_001147.6	438643;438703	438679;438738	+;+	73	0	0	1	0
gene-YOR059C	NC_001147.6	438906	440258	-	1353	974	857	104	328
gene-YOR060C	NC_001147.6	440390	441163	-	774	131	123	22	105
gene-YOR061W	NC_001147.6	441534	442553	+	1020	708	1049	217	825
gene-YOR062C	NC_001147.6	442725	443531	-	807	402	196	1151	4980
gene-YOR063W	NC_001147.6	444686	445849	+	1164	5939	17135	9465	36791
gene-YOR064C	NC_001147.6	446079	446738	-	660	848	625	86	309
gene-YOR065W	NC_001147.6	447439	448368	+	930	4396	5658	219	836
gene-YOR066W	NC_001147.6	449436	451325	+	1890	187	390	60	238
gene-YOR067C	NC_001147.6	451729	453462	-	1734	93	123	80	258
gene-YOR069W	NC_001147.6	453768	455795	+	2028	280	449	43	158
gene-YOR068C	NC_001147.6	453869	454213	-	345	0	0	0	0
gene-YOR070C	NC_001147.6	455907	457820	-	1914	218	306	27	112
gene-YOR071C	NC_001147.6	459480	461276	-	1797	216	147	61	116
gene-YOR072W	NC_001147.6	461502	461816	+	315	3	7	3	3
gene-YNCO0017W	NC_001147.6;NC_001147.6	464450;464516	464485;464551	+;+	72	0	0	0	0
gene-YOR072W-B	NC_001147.6	464469	464630	+	162	0	1	0	0
gene-YOR073W	NC_001147.6	464771	466543	+	1773	31	90	31	110
gene-YOR074C	NC_001147.6	466675	467589	-	915	39	572	7	15
gene-YOR075W	NC_001147.6	468212	469252	+	1041	947	723	55	177
gene-YOR076C	NC_001147.6	469377	471620	-	2244	81	86	53	169
gene-YOR077W	NC_001147.6	471899	472597	+	699	117	87	74	201
gene-YOR078W	NC_001147.6	472725	473369	+	645	127	180	525	2063
gene-YOR079C	NC_001147.6	473475	474416	-	942	9	9	37	143
gene-YOR080W	NC_001147.6	474594	476792	+	2199	81	119	19	91
gene-YOR081C	NC_001147.6	476939	479188	-	2250	133	183	93	296
gene-YOR083W	NC_001147.6	479533	480420	+	888	47	50	8	17
gene-YOR084W	NC_001147.6	480587	481750	+	1164	1438	3110	54	176
gene-YOR085W	NC_001147.6	482033	483085	+	1053	143	275	71	240
gene-YOR086C	NC_001147.6	483219	486779	-	3561	1032	1260	45	216
gene-YNCO0018W	NC_001147.6	487439	487512	+	74	0	0	0	0
gene-YOR087W	NC_001147.6	487707	489734	+	2028	33	96	10	95
gene-YOR089C	NC_001147.6	490196	490828	-	633	1578	2087	227	959
gene-YOR090C	NC_001147.6	491123	492841	-	1719	467	420	106	369
gene-YOR091W	NC_001147.6	493433	494470	+	1038	143	445	629	2495
gene-YOR092W	NC_001147.6	495127	496968	+	1842	139	167	466	1431
gene-YOR093C	NC_001147.6	497506	502452	-	4947	191	268	59	212
gene-YOR094W	NC_001147.6	502795	503346	+	552	54	159	86	394
gene-YOR095C	NC_001147.6	503552	504328	-	777	135	449	235	897
gene-YOR096W	NC_001147.6;NC_001147.6	505794;506339	505937;506767	+;+	573	968	2804	2809	11196
gene-YOR097C	NC_001147.6	506978	507505	-	528	877	481	69	262
gene-YOR098C	NC_001147.6	507948	511178	-	3231	952	694	408	1414
gene-YOR099W	NC_001147.6	511825	513006	+	1182	1083	1182	158	634
gene-YOR100C	NC_001147.6	513295	514278	-	984	4102	2294	49	77
gene-YOR101W	NC_001147.6	515244	516173	+	930	254	178	94	361
gene-YOR103C	NC_001147.6	516449	516841	-	393	271	418	57	303
gene-YOR104W	NC_001147.6	517642	518490	+	849	153	111	19	87
gene-YOR105W	NC_001147.6	518195	518521	+	327	8	7	4	9
gene-YOR106W	NC_001147.6	519121	519972	+	852	267	268	81	368
gene-YOR107W	NC_001147.6	521353	522282	+	930	261	58	564	1565
gene-YOR108W	NC_001147.6	523027	524841	+	1815	42	116	608	1813
gene-YOR109W	NC_001147.6	525278	528601	+	3324	267	441	96	456
gene-YOR110W	NC_001147.6	528941	530248	+	1308	101	112	90	281
gene-YOR111W	NC_001147.6	530429	531127	+	699	360	457	18	85
gene-YOR112W	NC_001147.6	531508	533793	+	2286	183	445	79	252
gene-YOR113W	NC_001147.6	534075	536819	+	2745	699	554	31	95
gene-YOR114W	NC_001147.6	537570	538454	+	885	150	291	6	18
gene-YOR115C	NC_001147.6	538659	539465	-	807	69	171	43	253
gene-YOR116C	NC_001147.6	539763	544145	-	4383	580	501	468	1415
gene-YOR117W	NC_001147.6	545029	546333	+	1305	1966	2817	208	925
gene-YOR118W	NC_001147.6	546857	548560	+	1704	767	505	126	492
gene-YOR119C	NC_001147.6	548792	550246	-	1455	701	442	205	570
gene-YOR120W	NC_001147.6	551114	552052	+	939	2258	1754	65	223
gene-YOR122C	NC_001147.6;NC_001147.6	552298;552875	552665;552887	-;-	381	4481	4162	451	2116
gene-YOR123C	NC_001147.6	553176	554570	-	1395	1664	1931	190	621
gene-YOR124C	NC_001147.6	554824	558642	-	3819	1119	1106	52	190
gene-YOR125C	NC_001147.6	559030	559731	-	702	757	686	25	101
gene-YOR126C	NC_001147.6	559961	560677	-	717	425	458	35	154
gene-YOR127W	NC_001147.6	561170	564193	+	3024	258	399	87	306
gene-YOR128C	NC_001147.6	564476	566191	-	1716	550	1159	924	2169
gene-YOR129C	NC_001147.6	566877	569558	-	2682	89	99	109	283
gene-YOR130C	NC_001147.6	569929	570807	-	879	10	54	17	96
gene-YNCO0019W	NC_001147.6	571958	572029	+	72	0	0	0	1
gene-YOR131C	NC_001147.6	572182	572838	-	657	287	693	37	171
gene-YOR132W	NC_001147.6	573175	574830	+	1656	1330	1312	35	163
gene-YOR133W	NC_001147.6	575098	577626	+	2529	886	943	241	707
gene-YOR134W	NC_001147.6	578564	579793	+	1230	318	41	3	7
gene-YOR136W	NC_001147.6	580250	581359	+	1110	2990	8619	45	307
gene-YOR137C	NC_001147.6	581813	583681	-	1869	146	79	18	103
gene-YOR138C	NC_001147.6	584309	586324	-	2016	293	212	95	322
gene-YOR140W	NC_001147.6	586981	589281	+	2301	280	273	239	614
gene-YOR141C	NC_001147.6	589942	592587	-	2646	995	1142	78	316
gene-YOR142W	NC_001147.6	593057	594046	+	990	1510	3785	64	344
gene-YNCO0020C	NC_001147.6	594354	594425	-	72	1	5	2	18
gene-YOR142W-A	NC_001147.6	595112	596434	+	1323	0	0	0	0
gene-YOR142W-B	NC_001147.6	595112	600380	+	5269	0	0	0	0
gene-YOR143C	NC_001147.6	601383	602342	-	960	19	50	20	118
gene-YOR144C	NC_001147.6	602717	605092	-	2376	22	63	20	94
gene-YOR145C	NC_001147.6	605347	606171	-	825	326	466	1370	4911
gene-YOR147W	NC_001147.6	606607	608475	+	1869	1419	1541	220	678
gene-YOR148C	NC_001147.6	608640	609197	-	558	375	245	59	239
gene-YOR149C	NC_001147.6	609838	611388	-	1551	56	92	60	162
gene-YOR150W	NC_001147.6	611999	612490	+	492	180	761	51	266
gene-YOR151C	NC_001147.6	612997	616671	-	3675	1540	1555	414	1326
gene-YOR152C	NC_001147.6	617518	618288	-	771	639	256	48	97
gene-YOR153W	NC_001147.6	619840	624375	+	4536	551	845	531	636
gene-YOR154W	NC_001147.6	624729	626492	+	1764	301	257	165	582
gene-YOR155C	NC_001147.6	626628	627980	-	1353	134	259	18	85
gene-YOR156C	NC_001147.6	628360	630540	-	2181	90	75	38	106
gene-YOR157C	NC_001147.6	630966	631751	-	786	1503	2072	153	918
gene-YOR158W	NC_001147.6	632164	633120	+	957	227	597	90	345
gene-YOR159C	NC_001147.6	633282	633566	-	285	146	118	90	316
gene-YOR160W	NC_001147.6	633839	636757	+	2919	378	361	260	915
gene-YOR161C	NC_001147.6	636939	638558	-	1620	439	286	340	2001
gene-YOR161C-C	NC_001147.6	639121	639267	-	147	0	3	3	8
gene-YOR162C	NC_001147.6	639560	641992	-	2433	660	511	70	245
gene-YOR163W	NC_001147.6	642741	643307	+	567	430	475	49	241
gene-YOR164C	NC_001147.6	643394	644332	-	939	581	846	66	330
gene-YOR165W	NC_001147.6	644566	646896	+	2331	1007	1197	133	416
gene-YOR166C	NC_001147.6	647126	648502	-	1377	60	143	88	275
gene-YOR167C	NC_001147.6	648804	649007	-	204	888	2013	1347	4664
gene-YOR168W	NC_001147.6	649303	651732	+	2430	1106	1355	709	2480
gene-YOR171C	NC_001147.6	652010	653884	-	1875	1015	1134	193	609
gene-YOR172W	NC_001147.6	654210	656570	+	2361	334	526	73	241
gene-YOR173W	NC_001147.6	657264	658325	+	1062	7140	4623	98	200
gene-YOR174W	NC_001147.6	658747	659601	+	855	219	476	36	162
gene-YOR175C	NC_001147.6	659815	661674	-	1860	1504	1141	47	164
gene-YOR176W	NC_001147.6	662401	663582	+	1182	656	662	16	111
gene-YNCO0021C	NC_001147.6	663812	663885	-	74	1	0	0	1
gene-YOR177C	NC_001147.6	665785	667179	-	1395	32	25	0	7
gene-YOR178C	NC_001147.6	667860	670241	-	2382	2604	4364	52	207
gene-YOR179C	NC_001147.6	671845	672411	-	567	184	315	18	71
gene-YOR180C	NC_001147.6	674352	675167	-	816	812	306	37	84
gene-YOR181W	NC_001147.6	675939	677840	+	1902	197	267	48	140
gene-YOR182C	NC_001147.6;NC_001147.6	678191;678791	678379;678793	-;-	192	544	980	1038	3883
gene-YOR183W	NC_001147.6	678872	679261	+	390	7	5	5	16
gene-YOR184W	NC_001147.6	679357	680544	+	1188	1670	1641	346	1462
gene-YNCO0022C	NC_001147.6	680685	680866	-	182	19	24	0	9
gene-YOR185C	NC_001147.6	681444	682106	-	663	4707	3480	75	187
gene-YOR186W	NC_001147.6	683111	683545	+	435	99	56	6	18
gene-YOR187W	NC_001147.6	684030	685343	+	1314	1185	3978	230	902
gene-YOR188W	NC_001147.6	685767	689180	+	3414	173	302	47	187
gene-YOR189W	NC_001147.6	689624	689974	+	351	264	382	52	154
gene-YOR190W	NC_001147.6	690695	692032	+	1338	124	76	7	29
gene-YOR191W	NC_001147.6	692475	697334	+	4860	1471	1250	110	309
gene-YOR192C	NC_001147.6	698768	700567	-	1800	64	46	7	27
gene-YOR192C-C	NC_001147.6	703988	704224	-	237	2	7	0	0
gene-YOR192C-B	NC_001147.6	704419	709732	-	5314	0	1	3	4
gene-YOR192C-A	NC_001147.6	708416	709732	-	1317	0	0	0	0
gene-YNCO0023W	NC_001147.6	710201	710272	+	72	0	0	0	0
gene-YOR193W	NC_001147.6	710446	711576	+	1131	195	191	15	134
gene-YOR194C	NC_001147.6	711683	712543	-	861	992	1042	168	607
gene-YOR195W	NC_001147.6	712866	715331	+	2466	354	500	34	138
gene-YOR196C	NC_001147.6	715593	716837	-	1245	1008	928	185	632
gene-YOR197W	NC_001147.6	717086	718384	+	1299	2714	2889	177	794
gene-YOR198C	NC_001147.6	718653	720065	-	1413	428	2315	208	1022
gene-YOR201C	NC_001147.6	720470	721708	-	1239	22	72	159	512
gene-YOR202W	NC_001147.6	721946	722608	+	663	454	423	213	835
gene-YOR204W	NC_001147.6	722911	724725	+	1815	732	2002	925	2406
gene-YOR205C	NC_001147.6	725564	727234	-	1671	120	240	117	404
gene-YOR206W	NC_001147.6	727512	729644	+	2133	489	1022	873	2785
gene-YOR207C	NC_001147.6	730008	733457	-	3450	1082	606	389	1250
gene-YOR208W	NC_001147.6	733925	736177	+	2253	924	607	90	228
gene-YOR209C	NC_001147.6	736437	737726	-	1290	2213	3330	364	1349
gene-YOR210W	NC_001147.6	738320	738532	+	213	319	434	371	1322
gene-YOR211C	NC_001147.6	738924	741569	-	2646	304	350	50	230
gene-YOR212W	NC_001147.6	742910	744181	+	1272	94	106	6	44
gene-YOR213C	NC_001147.6	744535	745281	-	747	270	306	62	195
gene-YOR214C	NC_001147.6	745593	746303	-	711	5	1	1	1
gene-YOR215C	NC_001147.6	746725	747282	-	558	7215	5326	89	249
gene-YOR216C	NC_001147.6	747525	748979	-	1455	96	223	42	154
gene-YOR217W	NC_001147.6	749301	751886	+	2586	350	366	73	268
gene-YOR219C	NC_001147.6	752214	755009	-	2796	780	419	56	226
gene-YOR220W	NC_001147.6	755328	756125	+	798	6999	3979	107	413
gene-YOR221C	NC_001147.6	756476	757558	-	1083	385	335	69	244
gene-YOR222W	NC_001147.6	758330	759253	+	924	46	416	104	381
gene-YNCO0024C	NC_001147.6	759326	759529	-	204	31	74	1	9
gene-YOR223W	NC_001147.6	759782	760660	+	879	430	544	25	127
gene-YOR224C	NC_001147.6	760825	761265	-	441	131	360	558	2236
gene-YOR226C	NC_001147.6	761614	762084	-	471	23	24	522	739
gene-YOR227W	NC_001147.6	762825	766565	+	3741	1623	1060	63	171
gene-YOR228C	NC_001147.6	766869	767777	-	909	415	707	15	84
gene-YOR229W	NC_001147.6	768409	769812	+	1404	98	149	113	373
gene-YOR230W	NC_001147.6	770800	772113	+	1314	8752	5182	201	639
gene-YOR231W	NC_001147.6	772601	774127	+	1527	411	280	112	486
gene-YOR232W	NC_001147.6	774573	775259	+	687	556	1318	173	675
gene-YOR233W	NC_001147.6	775846	778248	+	2403	18	36	196	628
gene-YOR234C	NC_001147.6;NC_001147.6	778555;779387	778859;779405	-;-	324	214	621	1404	5397
gene-YOR235W	NC_001147.6	779870	780184	+	315	3	1	0	1
gene-YNCO0025W	NC_001147.6	780107	780596	+	490	45	70	3	42
gene-YOR236W	NC_001147.6	780906	781541	+	636	82	79	37	204
gene-YOR237W	NC_001147.6	781994	783298	+	1305	2	9	3	10
gene-YOR238W	NC_001147.6	783677	784588	+	912	194	250	52	266
gene-YOR239W	NC_001147.6	784857	786744	+	1888	588	1079	156	466
gene-YOR241W	NC_001147.6	786995	788641	+	1647	102	138	120	464
gene-YOR242C	NC_001147.6	788742	789857	-	1116	19	26	15	123
gene-YOR243C	NC_001147.6	790211	792241	-	2031	102	196	362	1072
gene-YOR244W	NC_001147.6	792531	793868	+	1338	935	788	186	520
gene-YOR245C	NC_001147.6	794076	795332	-	1257	1033	753	93	422
gene-YOR246C	NC_001147.6	795801	796793	-	993	138	229	312	1217
gene-YOR247W	NC_001147.6	797676	798308	+	633	484	1378	97	1110
gene-YOR249C	NC_001147.6	798674	800731	-	2058	140	186	28	80
gene-YOR250C	NC_001147.6	800970	802307	-	1338	188	354	42	138
gene-YOR251C	NC_001147.6	802550	803464	-	915	1079	1260	224	738
gene-YOR252W	NC_001147.6	803667	804203	+	537	182	322	438	1453
gene-YOR253W	NC_001147.6	804377	804907	+	531	63	180	59	243
gene-YOR254C	NC_001147.6	805032	807023	-	1992	141	393	220	766
gene-YOR255W	NC_001147.6	807271	808107	+	837	12	25	2	3
gene-YOR256C	NC_001147.6	808254	810683	-	2430	1574	819	110	324
gene-YOR257W	NC_001147.6	811008	811493	+	486	2084	1389	94	217
gene-YOR258W	NC_001147.6	811671	812324	+	654	215	255	33	101
gene-YOR259C	NC_001147.6	812395	813708	-	1314	3538	4425	217	916
